mlbam_id,player_name,team,age,games,BF,IP,IP_est,H,ER,RA,ERA,BB,SO,HR,HBP,WHIP,K9,BB9,pitches,Zone_pct,Whiff_pct,Chase_pct,CSW_pct,avg_velo,avg_spin_rpm,xwOBA_on_BIP,HH_pct_against,GB_pct_on_BIP
686560,Gavin Collyer,RR,24,7,35,7.667,7.667,8,3,3,3.5217,4,8,0,1,1.5652,9.3913,4.6957,134,0.5149,0.3088,0.2769,0.2836,94.1366,2559.5,,0.2727,0.4545
642232,Ryan Yarbrough,NYY,34,3,35,7.667,7.667,10,4,4,4.6957,3,6,0,0,1.6957,7.0435,3.5217,133,0.5489,0.1613,0.1833,0.2481,81.6128,2002.9925,,0.4231,0.3846
621139,Brooks Kriske,ATH,32,7,33,7.667,7.667,6,4,4,4.6957,5,7,1,0,1.4348,8.2174,5.8696,148,0.4797,0.2712,0.1818,0.3041,87.0236,1612.2808,,0.381,0.5238
677865,Justin Bruihl,STL,28,8,33,7.667,7.667,5,4,4,4.6957,4,8,0,1,1.1739,9.3913,4.6957,150,0.4133,0.2833,0.2386,0.28,84.6779,2255.3931,,0.3,0.65
682785,Angel Bastardo,TOR,23,7,33,7.667,7.667,5,4,4,4.6957,7,5,0,0,1.5652,5.8696,8.2174,144,0.4375,0.3333,0.1852,0.2917,91.3458,2181.4444,,0.381,0.381
676742,Cam Sanders,IND,29,8,31,7.667,7.667,6,4,4,4.6957,1,10,2,1,0.913,11.7391,1.1739,112,0.4375,0.4,0.3333,0.3482,91.7848,2233.5,,0.5789,0.4211
693433,Bryan Woo,SEA,26,3,30,7.667,7.667,7,4,4,4.6957,1,10,0,0,1.0435,11.7391,1.1739,126,0.4841,0.2903,0.3692,0.3016,92.0119,2220.7778,,0.5263,0.4211
669330,Tyler Wells,BAL,31,7,30,7.667,7.667,5,4,4,4.6957,1,12,1,1,0.7826,14.087,1.1739,101,0.5149,0.3704,0.4898,0.396,88.7301,2291.5495,,0.1875,0.375
679358,Eric Orze,MIN,28,8,36,7.667,7.667,7,5,5,5.8696,6,8,1,0,1.6957,9.3913,7.0435,145,0.4759,0.2656,0.3158,0.3034,86.2097,1957.5724,,0.4545,0.3182
572955,Pierce Johnson,CIN,34,8,32,7.667,7.667,7,5,5,5.8696,2,6,0,0,1.1739,7.0435,2.3478,112,0.5536,0.2444,0.18,0.3393,90.7473,2560.5089,,0.5,0.375
695556,Shane Panzini,KC,24,8,37,7.667,7.667,9,7,7,8.2174,5,6,1,0,1.8261,7.0435,5.8696,136,0.5147,0.1875,0.2424,0.2426,87.8801,2088.6838,,0.4615,0.5
660604,Alan Rangel,LHV,28,4,39,7.667,7.667,13,8,9,9.3913,4,4,1,0,2.2174,4.6957,4.6957,144,0.4653,0.1642,0.2597,0.2014,88.5264,2218.9444,,0.5161,0.4839
669704,Kade Strowd,RNO,28,8,40,7.667,7.667,11,9,10,10.5652,5,9,2,0,2.087,10.5652,5.8696,176,0.4545,0.1948,0.2292,0.2443,91.168,2541.0173,,0.5769,0.5385
674944,Sean Guenther,TOL,30,7,29,7.667,7.333,5,0,0,0,2,5,0,0,0.913,5.8696,2.3478,105,0.5429,0.1429,0.2083,0.2857,86.7981,1960.5769,,0.3182,0.5
676879,Aaron Ashby,MIL,27,4,33,7.667,7.333,7,1,1,1.1739,5,8,0,1,1.5652,9.3913,5.8696,122,0.4672,0.275,0.2,0.3443,90.1697,2225.0492,,0.4737,0.5263
688158,David Morgan,SD,26,8,29,7.667,7.333,7,1,1,1.1739,2,5,0,0,1.1739,5.8696,2.3478,94,0.5106,0.125,0.2826,0.2553,92.4649,2299.0106,,0.4545,0.6818
621097,Jacob Waguespack,NAS,32,7,26,7.667,7.333,3,1,1,1.1739,2,7,0,0,0.6522,8.2174,2.3478,110,0.3818,0.3137,0.3088,0.2545,87.0422,2001.5321,,0.5294,0.5294
656686,Corbin Martin,IOW,30,8,34,7.667,7.333,7,6,6,7.0435,5,10,1,0,1.5652,11.7391,5.8696,139,0.482,0.3115,0.2083,0.3094,91.6978,2455.3381,,0.6316,0.5789
663432,Tanner Rainey,TOL,33,8,30,7.667,7,4,1,1,1.1739,6,6,0,0,1.3043,7.0435,7.0435,124,0.4758,0.339,0.2615,0.2742,92.2363,2384.0081,,0.3889,0.3333
663485,Cole Sands,MIN,28,7,29,7.667,6.667,5,4,4,4.6957,2,6,2,0,0.913,7.0435,2.3478,100,0.5,0.2174,0.24,0.26,88.5612,2279.2041,,0.3333,0.3889
694312,Logan Workman,TB,27,4,36,7.667,6.667,11,8,8,9.3913,5,6,3,1,2.087,7.0435,5.8696,140,0.45,0.2958,0.2727,0.2357,90.1557,2315.2214,,0.4167,0.4583
676680,Tom Cosgrove,SUG,29,6,28,7.667,6.333,3,2,2,2.3478,2,5,1,2,0.6522,5.8696,2.3478,89,0.382,0.2308,0.3091,0.2809,82.7328,2639.1343,,0.1875,0.375
547184,Michael Kelly,ATH,33,6,37,7.667,6,14,3,3,3.5217,3,9,0,0,2.2174,10.5652,3.5217,114,0.5439,0.2745,0.1923,0.2895,89.0728,2483.1842,,0.381,0.381
691799,Grant Taylor,CWS,23,6,37,7.667,6,11,5,6,5.8696,4,6,0,0,1.9565,7.0435,4.6957,104,0.5096,0.1905,0.2353,0.2596,95.2786,2386.6796,,0.4,0.45
692285,Luis Guerrero,DUR,25,9,44,7.333,8,14,8,15,9.8182,7,8,4,0,2.8636,9.8182,8.5909,171,0.4912,0.3418,0.2874,0.3333,89.229,2274.8343,,0.4483,0.3448
663765,Jake Woodford,DUR,29,4,29,7.333,7.667,4,1,1,1.2273,2,5,1,1,0.8182,6.1364,2.4545,115,0.5565,0.2373,0.2745,0.2696,89.9974,2001.0957,,0.4286,0.4762
686826,Bryce Jarvis,AZ,28,7,29,7.333,7.667,4,1,1,1.2273,1,7,0,1,0.6818,8.5909,1.2273,103,0.3981,0.2979,0.3548,0.3107,88.5625,2195.8409,,0.45,0.35
656945,Tanner Scott,LAD,31,8,31,7.333,7.667,7,1,3,1.2273,1,11,1,0,1.0909,13.5,1.2273,100,0.59,0.2941,0.3659,0.36,93.854,2409.51,,0.3158,0.4737
663455,Konnor Pilkington,TOL,28,7,31,7.333,7.667,9,3,3,3.6818,0,8,3,0,1.2273,9.8182,0,117,0.5641,0.2931,0.2353,0.3077,87.8299,2242.5812,,0.4783,0.3913
700413,Tyler Uberstine,BOS,26,4,35,7.333,7.667,6,5,8,6.1364,5,11,2,1,1.5,13.5,6.1364,138,0.529,0.2698,0.1538,0.2609,88.842,2228.8696,,0.5556,0.1667
814804,Grant Rogers,NH,24,3,36,7.333,7.667,11,7,10,8.5909,1,6,1,2,1.6364,7.3636,1.2273,116,0.6638,0.1404,0.1538,0.2845,87.8155,2072.6724,,0.4074,0.4444
676755,Isaac Mattson,PIT,30,7,25,7.333,7.333,2,0,0,0,1,8,0,0,0.4091,9.8182,1.2273,107,0.5234,0.2623,0.3333,0.2523,91.8327,2255.1308,,0.5,0.3125
621107,Zach Eflin,BAL,31,2,25,7.333,7.333,2,0,0,0,1,10,0,0,0.4091,12.2727,1.2273,110,0.4727,0.34,0.2759,0.3182,87.4327,2209.7273,,0.3571,0.4286
687377,Orlando Ribalta,WSH,27,7,30,7.333,7.333,5,1,1,1.2273,2,6,1,1,0.9545,7.3636,2.4545,107,0.514,0.3269,0.3077,0.3458,91.1896,2370.1684,,0.0952,0.381
676092,Collin Snider,IOW,30,7,27,7.333,7.333,4,1,2,1.2273,1,10,1,0,0.6818,12.2727,1.2273,100,0.52,0.3333,0.3542,0.28,89.16,2692.73,,0.4375,0.5625
669165,Kyle Hurt,OKC,27,7,30,7.333,7.333,6,3,3,3.6818,2,12,1,0,1.0909,14.7273,2.4545,122,0.5,0.3279,0.2623,0.3033,93.1246,1862.4426,,0.3125,0.375
686930,Mason Barnett,LV,25,3,32,7.333,7.333,8,4,4,4.9091,5,6,2,0,1.7727,7.3636,6.1364,140,0.3143,0.2029,0.3854,0.1929,89.8604,2118.3333,,0.2857,0.4286
665622,Luis Medina,ATH,26,6,37,7.333,7.333,6,6,6,7.3636,9,5,1,0,2.0455,6.1364,11.0455,152,0.3618,0.2075,0.2062,0.2105,94.5563,2271.4702,,0.4348,0.5217
622088,Tejay Antone,LOU,32,8,35,7.333,7.333,9,6,6,7.3636,4,9,1,0,1.7727,11.0455,4.9091,140,0.4357,0.3571,0.2532,0.3071,89.2381,2595.5827,,0.2273,0.6364
672487,Helcris Olivárez,KC,25,8,36,7.333,7.333,7,7,7,8.5909,6,6,0,2,1.7727,7.3636,7.3636,139,0.4388,0.2778,0.1667,0.2734,95.3234,2071.2482,,0.4091,0.7273
672841,Carlos Vargas,SEA,26,8,34,7.333,7.333,10,6,7,7.3636,3,5,1,0,1.7727,6.1364,3.6818,121,0.5372,0.1786,0.3036,0.281,94.9306,2223.9174,,0.1538,0.5385
518489,Ryan Brasier,RR,38,8,34,7.333,7.333,12,6,7,7.3636,0,2,1,0,1.6364,2.4545,0,113,0.6637,0.1304,0.3158,0.2124,88.831,2276.0885,,0.5312,0.4688
660896,Jorge Alcala,BUF,30,8,37,7.333,7.333,12,7,8,8.5909,3,6,2,0,2.0455,7.3636,3.6818,145,0.4276,0.1806,0.2771,0.1931,91.9669,2274.1172,,0.4643,0.3214
683232,Nick Mears,KC,29,8,36,7.333,7.333,9,8,8,9.8182,5,7,3,0,1.9091,8.5909,6.1364,143,0.5524,0.2222,0.1562,0.2587,89.2531,2197.8811,,0.4583,0.5
701643,Grant Hartwig,STP,28,7,33,7.333,7.333,7,8,9,9.8182,2,3,2,4,1.2273,3.6818,2.4545,111,0.4955,0.2075,0.25,0.2523,87.6598,2205.9346,,0.3333,0.375
666661,Juan Morillo,AZ,26,7,26,7.333,7,4,0,0,0,2,8,0,0,0.8182,9.8182,2.4545,115,0.4696,0.2581,0.4262,0.2696,94.2287,2296.1826,,0.4375,0.5
685112,Zach McCambley,PHI,26,8,31,7.333,7,5,1,1,1.2273,6,4,0,1,1.5,4.9091,7.3636,132,0.5076,0.1818,0.2154,0.2121,88.6159,2594.7273,,0.5,0.4
676775,Keaton Winn,SF,28,7,27,7.333,7,4,1,1,1.2273,3,6,0,0,0.9545,7.3636,3.6818,101,0.5446,0.2453,0.3043,0.2673,93.499,1903.7327,,0.5,0.7
677955,Jaden Hill,COL,26,8,31,7.333,7,6,2,2,2.4545,3,13,1,1,1.2273,15.9545,3.6818,151,0.4636,0.2667,0.2593,0.3377,91.8722,2275.6093,,0.5,0.3125
663941,Tristan Beck,SF,29,6,32,7.333,7,8,3,3,3.6818,3,4,1,1,1.5,4.9091,3.6818,110,0.4818,0.1818,0.2456,0.2727,88.8873,2497.0091,,0.5,0.5417
621074,Michael Rucker,TAC,31,8,34,7.333,7,12,4,4,4.9091,2,5,0,1,1.9091,6.1364,2.4545,110,0.4909,0.3774,0.2679,0.3364,90.5845,2438.7273,,0.1923,0.4231
676510,Nolan Hoffman,LHV,28,7,33,7.333,7,10,4,4,4.9091,1,10,2,1,1.5,12.2727,1.2273,111,0.5495,0.234,0.24,0.3333,88.6306,2429.1905,,0.4762,0.4762
542888,Shawn Armstrong,CLE,35,7,30,7.333,7,6,2,4,2.4545,4,10,1,0,1.3636,12.2727,4.9091,110,0.5545,0.3273,0.3265,0.3545,89.27,2369.8091,,0.375,0.25
805990,Grant Kipp,CHC,26,5,27,7.333,7,6,4,4,4.9091,1,6,2,0,0.9545,7.3636,1.2273,99,0.4444,0.26,0.3091,0.2727,87.8697,2528.6768,,0.7,0.4
573204,Caleb Thielbar,CHC,39,8,31,7.333,7,10,5,5,6.1364,0,3,1,0,1.3636,3.6818,0,108,0.5185,0.2203,0.3462,0.2963,86.2491,2316.9537,,0.3929,0.3214
622663,Luis Severino,ATH,32,2,28,7,7.333,3,1,1,1.2857,3,10,1,0,0.8571,12.8571,3.8571,113,0.5044,0.234,0.2143,0.2832,92.1416,2178.115,,0.2667,0.4667
650911,Cristopher Sánchez,PHI,29,2,25,7,7.333,4,1,1,1.2857,0,8,0,0,0.5714,10.2857,0,82,0.5488,0.3953,0.4595,0.4146,90.9732,2170.8611,,0.3529,0.7059
650893,Génesis Cabrera,PHI,29,7,27,7,7.333,4,2,2,2.5714,3,5,1,0,1,6.4286,3.8571,98,0.4388,0.32,0.2545,0.2245,90.8619,2165.866,,0.4211,0.6316
660623,Huascar Ynoa,LAA,27,6,30,7,7.333,7,3,3,3.8571,2,6,1,0,1.2857,7.7143,2.5714,118,0.4746,0.2581,0.3548,0.2373,89.4086,2246.1881,,0.3182,0.2727
682274,Yaramil Hiraldo,BAL,30,7,28,7,7.333,4,3,3,3.8571,2,7,1,0,0.8571,9,2.5714,100,0.45,0.4138,0.3818,0.35,89.4807,2019.4432,,0.3158,0.4211
686678,Chase Solesky,DUR,28,5,33,7,7.333,8,3,5,3.8571,4,8,0,0,1.7143,10.2857,5.1429,137,0.562,0.1452,0.3,0.2847,89.9642,1816.4672,,0.2381,0.5238
605452,Joe Ross,RNO,32,5,31,7,7.333,6,6,7,7.7143,5,6,2,0,1.5714,7.7143,6.4286,123,0.4715,0.2692,0.2923,0.3252,92.068,1924.4672,,0.55,0.35
691172,Yosver Zulueta,SEA,28,8,25,7,7,2,0,0,0,2,10,0,0,0.5714,12.8571,2.5714,123,0.5285,0.3833,0.2069,0.3333,90.8065,2354.7951,,0.3529,0.4706
676254,Ryan Walker,SF,30,7,25,7,7,3,0,0,0,0,8,0,1,0.4286,10.2857,0,80,0.5875,0.1944,0.2727,0.35,89.8387,2381.675,,0.375,0.5625
688297,Chris Roycroft,STL,28,7,25,7,7,6,0,0,0,1,6,0,0,1,7.7143,1.2857,95,0.4947,0.2105,0.4583,0.2421,92.2758,2088.7403,,0.3889,0.6667
676974,Max Meyer,MIA,26,3,24,7,7,3,0,0,0,1,12,0,0,0.5714,15.4286,1.2857,98,0.4388,0.3333,0.3091,0.3367,90.9378,2421.2245,,0.2727,0.4545
681870,Erik Sabrowski,CLE,28,7,31,7,7,6,1,1,1.2857,4,12,0,0,1.4286,15.4286,5.1429,133,0.4662,0.3231,0.3239,0.3008,89.6556,2564.9394,,0.4,0.2
666277,George Soriano,STL,26,7,26,7,7,6,0,1,0,0,9,0,0,0.8571,11.5714,0,98,0.4898,0.3269,0.4,0.3367,90.5153,2285.6735,,0.1765,0.6471
622608,Antonio Senzatela,COL,31,3,26,7,7,4,1,1,1.2857,1,4,1,0,0.7143,5.1429,1.2857,107,0.486,0.2708,0.3273,0.3084,91.3645,2287.1776,,0.381,0.4286
691008,Max Rajcic,STL,24,5,26,7,7,3,1,1,1.2857,2,4,0,1,0.7143,5.1429,2.5714,106,0.4434,0.2353,0.339,0.2642,89.2453,2351.783,,0.2632,0.4737
676050,Packy Naughton,STL,29,7,24,7,7,3,1,1,1.2857,0,8,1,0,0.4286,10.2857,0,81,0.4074,0.4667,0.5,0.4074,88.4053,1855.9605,,0.375,0.75
623149,Paul Sewald,AZ,35,7,30,7,7,6,2,2,2.5714,0,5,0,3,0.8571,6.4286,0,120,0.5833,0.2388,0.34,0.2583,87.1992,2503.6864,,0.1364,0.1818
687396,Brent Headrick,NYY,28,7,30,7,7,8,2,2,2.5714,1,12,1,0,1.2857,15.4286,1.2857,135,0.4963,0.3284,0.3235,0.363,90.2963,2204.2963,,0.3529,0.4118
656240,Scott Blewett,MEM,29,7,28,7,7,4,1,2,1.2857,4,7,0,1,1.1429,9,5.1429,112,0.4464,0.2745,0.2903,0.2679,91.167,1956.7321,,0.6875,0.625
668970,Gavin Hollowell,IOW,28,7,27,7,7,4,2,2,2.5714,2,12,1,0,0.8571,15.4286,2.5714,109,0.5321,0.2692,0.3137,0.3486,90.7028,2557.3396,,0.6923,0.3846
642528,Jonathan Loáisiga,RNO,31,7,31,7,7,8,3,3,3.8571,2,7,0,0,1.4286,9,2.5714,124,0.5484,0.2436,0.4286,0.2581,93.4496,2310.626,,0.2727,0.5
643511,Tyler Rogers,TOR,35,7,29,7,7,8,3,3,3.8571,0,7,1,1,1.1429,9,0,104,0.5769,0.2449,0.3182,0.3558,80.1317,2140.2115,,0.381,0.6667
683618,Edgardo Henriquez,LAD,23,8,28,7,7,5,3,3,3.8571,2,6,1,1,1,7.7143,2.5714,115,0.4,0.2414,0.3478,0.2261,94.8371,2440.6095,,0.4,0.65
656457,Tyler Gilbert,CWS,32,7,28,7,7,6,3,3,3.8571,1,8,1,0,1,10.2857,1.2857,111,0.5586,0.2759,0.2245,0.2703,86.8396,2212,,0.3684,0.5263
642048,Tayler Saucedo,LAA,32,7,32,7,7,7,4,4,5.1429,3,8,1,1,1.4286,10.2857,3.8571,120,0.475,0.2456,0.3175,0.2917,88.2608,2275.175,,0.4,0.6
807739,Kade Anderson,SEA,21,3,30,7,7,7,5,5,6.4286,3,9,1,0,1.4286,11.5714,3.8571,115,0.5043,0.3725,0.3333,0.3826,88.413,2164.8174,,0.4444,0.3333
621383,Tanner Banks,PHI,34,7,26,7,7,5,5,5,6.4286,0,4,3,0,0.7143,5.1429,0,88,0.5114,0.25,0.3023,0.2955,86.5182,2161.4773,,0.4091,0.4091
690440,Bradley Hanner,SWB,27,7,34,7,7,8,5,6,6.4286,4,7,1,1,1.7143,9,5.1429,138,0.5362,0.2097,0.25,0.2826,88.2572,2620.2101,,0.2273,0.3182
804636,Jonah Tong,SYR,22,2,32,7,7,9,6,6,7.7143,1,7,1,1,1.4286,9,1.2857,129,0.4729,0.1667,0.3382,0.2403,90.1248,2115.6977,,0.3478,0.2609
687765,Mitch Spence,OMA,27,3,33,7,7,11,8,8,10.2857,1,2,2,2,1.7143,2.5714,1.2857,108,0.5556,0.12,0.2083,0.25,89.7667,2525.8519,,0.5357,0.4643
682825,Luis Mey,LOU,24,8,36,7,7,11,9,10,11.5714,4,9,1,0,2.1429,11.5714,5.1429,149,0.4497,0.2615,0.2317,0.2617,93.968,2214.4558,,0.4348,0.3913
592836,Taijuan Walker,PHI,33,2,28,7,6.667,6,1,1,1.2857,2,4,0,0,1.1429,5.1429,2.5714,89,0.5393,0.3043,0.2927,0.3146,84.6449,2129.1685,,0.3182,0.3182
668941,JoJo Romero,STL,29,7,26,7,6.667,4,2,2,2.5714,2,7,1,1,0.8571,9,2.5714,87,0.5517,0.3571,0.2821,0.3448,88.1161,2244.3117,,0.25,0.625
521230,Liam Hendriks,STP,37,7,35,7,6.667,9,3,3,3.8571,5,5,0,1,2,6.4286,6.4286,136,0.4265,0.2308,0.2436,0.2059,89.2434,2216.6765,,0.625,0.4167
805326,Tyler Schweitzer,CWS,25,5,29,7,6.667,8,3,3,3.8571,3,8,2,0,1.5714,10.2857,3.8571,112,0.4554,0.1724,0.3279,0.2143,89.4991,2371.6339,,0.6111,0.5556
681003,Andrew Walling,PHI,26,7,32,7,6.667,9,7,7,9,2,8,1,2,1.5714,10.2857,2.5714,125,0.432,0.2407,0.2958,0.288,90.2513,2181.0168,,0.35,0.65
687330,Kevin Kelly,TB,28,6,29,7,6.333,6,4,4,5.1429,2,4,1,0,1.1429,5.1429,2.5714,96,0.5208,0.1698,0.3043,0.1979,87.074,2135.1979,,0.5,0.4091
650556,Bryan Abreu,HOU,28,6,32,7,6,5,3,3,3.8571,7,5,3,0,1.7143,6.4286,9,103,0.4563,0.2105,0.1964,0.2718,90.7874,2399.0388,,0.3125,0.375
665871,Javier Assad,CHC,28,3,31,6.667,7.333,7,1,2,1.35,1,8,0,0,1.2,10.8,1.35,116,0.5259,0.26,0.2182,0.3362,88.6216,2096.8362,,0.5238,0.5238
702193,Andrew Morris,STP,24,3,33,6.667,7.333,7,4,4,5.4,3,5,0,0,1.5,6.75,4.05,160,0.3563,0.2025,0.3786,0.2188,89.0984,1919.6992,,0.28,0.48
694495,Javen Coleman,TOR,24,6,27,6.667,7,3,0,0,0,4,6,0,0,1.05,8.1,5.4,103,0.4951,0.1739,0.2308,0.2427,88.5388,1933.8155,,0.4118,0.4118
676571,PJ Poulin,WSH,29,7,25,6.667,7,1,0,0,0,3,9,0,0,0.6,12.15,4.05,101,0.4851,0.3556,0.3077,0.3465,84.5495,2189.1188,,0.4615,0.3077
681806,Andrew Wantz,TB,30,6,31,6.667,7,8,4,7,5.4,2,5,2,0,1.5,6.75,2.7,105,0.5333,0.1754,0.3469,0.2476,88.859,2375.58,,0.2917,0.3333
693739,Alexander Alberto,DUR,24,7,35,6.667,7,12,8,10,10.8,4,7,0,0,2.4,9.45,5.4,136,0.4485,0.3036,0.2667,0.3015,94.3375,2188.2868,,0.4583,0.5417
681892,Kody Funderburk,MIN,29,6,32,6.667,6.667,10,1,1,1.35,2,7,0,0,1.8,9.45,2.7,127,0.5276,0.2787,0.2333,0.2992,88.1488,2316.8583,,0.2609,0.4783
804267,Zach Thornton,BNG,24,2,27,6.667,6.667,6,1,1,1.35,1,4,0,0,1.05,5.4,1.35,116,0.5776,0.1154,0.1837,0.2328,88.05,2264.8684,,0.3182,0.5
682254,Mason Montgomery,PIT,25,7,31,6.667,6.667,7,2,2,2.7,4,9,0,0,1.65,12.15,5.4,140,0.4571,0.4167,0.1842,0.3071,94.1364,2301.5929,,0.4444,0.5
686993,Justin Sterner,ATH,29,7,27,6.667,6.667,4,4,4,5.4,3,9,0,0,1.05,12.15,4.05,108,0.3611,0.2759,0.3768,0.2593,88.8272,2460.1235,,0.3333,0.4
668338,Tyson Miller,CLT,30,7,34,6.667,6.667,7,5,5,6.75,5,6,2,2,1.8,8.1,6.75,126,0.4048,0.2857,0.2133,0.2857,84.9881,2309.496,,0.4762,0.4286
676614,Bryan Sammons,TOL,30,3,31,6.667,6.667,6,6,6,8.1,4,3,1,1,1.5,4.05,5.4,134,0.4627,0.2031,0.2639,0.2164,85.6194,2035.9478,,0.3043,0.3478
694918,Blade Tidwell,SAC,24,5,35,6.667,6.667,9,7,7,9.45,6,13,0,0,2.25,17.55,8.1,147,0.4286,0.4531,0.2143,0.3401,90.0259,2406.6871,,0.5,0.1875
678606,Jose A. Ferrer,SEA,25,8,33,6.667,6.667,7,7,7,9.45,4,12,1,2,1.65,16.2,5.4,133,0.4737,0.3443,0.2857,0.3308,93.0857,2174.6391,,0.3333,0.5333
696070,Kendry Rojas,STP,23,3,28,6.667,6.667,7,7,7,9.45,1,7,1,0,1.2,9.45,1.35,109,0.4771,0.375,0.3333,0.3119,92.2624,1934.7064,,0.35,0.4
608650,Dietrich Enns,BAL,34,7,36,6.667,6.667,10,8,8,10.8,7,9,2,0,2.55,12.15,9.45,154,0.3831,0.3077,0.2632,0.2792,88.7238,1827.3427,,0.6,0.45
689017,Landon Knack,LAD,28,4,31,6.667,6.667,8,8,8,10.8,3,5,2,0,1.65,6.75,4.05,116,0.5,0.2,0.2414,0.2241,88.4284,2349.4655,,0.3913,0.3043
808963,Roki Sasaki,LAD,24,3,38,6.667,6.667,9,10,10,13.5,9,10,2,0,2.7,13.5,12.15,152,0.3882,0.283,0.2043,0.25,92.2921,1720.9474,,0.4737,0.1579
695380,Alex Hoppe,SEA,27,7,36,6.667,6.667,10,10,10,13.5,6,9,3,0,2.4,12.15,8.1,140,0.45,0.3016,0.2727,0.3071,93.23,2212.5143,,0.4762,0.5714
666155,Chuck King,REA,28,4,35,6.667,6.667,10,10,10,13.5,5,10,2,0,2.25,13.5,6.75,137,0.5036,0.3636,0.2206,0.3285,91.327,1820.1606,,0.5,0.45
811307,Jack Wenninger,NYM,23,3,32,6.667,6.333,6,2,2,2.7,7,10,0,0,1.95,13.5,9.45,131,0.2824,0.3818,0.3511,0.2901,89.7989,1996.6421,,0.2667,0.3333
671922,Cade Smith,CLE,26,6,22,6.667,6.333,3,2,2,2.7,0,5,0,0,0.45,6.75,0,76,0.5658,0.2955,0.4545,0.3684,91.9092,1812.0395,,0.3529,0.4118
595345,Steven Okert,HOU,34,8,30,6.667,6.333,7,4,4,5.4,4,5,1,0,1.65,6.75,5.4,125,0.504,0.2542,0.1935,0.24,83.5096,2262.376,,0.381,0.1905
534910,Jesse Hahn,BUF,36,6,29,6.667,6.333,8,4,4,5.4,3,3,0,0,1.65,4.05,4.05,119,0.521,0.16,0.2281,0.2689,89.2812,2337.3981,,0.3043,0.6087
657756,Connor Seabold,BUF,30,6,33,6.667,6.333,7,5,5,6.75,4,13,1,3,1.65,17.55,5.4,142,0.4366,0.4677,0.275,0.3732,88.9092,2316.1972,,0.3846,0.2308
670167,John Schreiber,KC,32,7,31,6.667,6.333,10,6,7,8.1,2,6,1,1,1.8,8.1,2.7,121,0.4959,0.3,0.3607,0.3306,88.1314,2214.2314,,0.4091,0.4545
681911,Alex Vesia,LAD,29,7,23,6.667,6,3,1,1,1.35,2,7,0,0,0.75,9.45,2.7,88,0.4886,0.3846,0.3111,0.375,86.9341,2321.9091,,0.2143,0.2143
687849,Zak Kent,MIN,28,5,25,6.667,6,2,3,3,4.05,1,8,1,1,0.45,10.8,1.35,99,0.4343,0.3191,0.3214,0.2828,87.7758,2738.2121,,0.3571,0.2857
689520,Cody Laweryson,STP,27,6,26,6.667,5.667,5,1,1,1.35,1,6,1,0,0.9,8.1,1.35,73,0.5068,0.2188,0.3611,0.3699,90.0178,2234.0137,,0.4,0.5333
681544,Wyatt Olds,BOS,26,6,30,6.667,5,5,5,5,6.75,5,9,0,1,1.5,12.15,6.75,105,0.3905,0.3478,0.2656,0.2857,90.3943,2373.5619,,0.4545,0.5455
671109,Jake Eder,ROC,27,2,29,6.667,4,6,2,4,2.7,6,6,1,0,1.8,8.1,8.1,78,0.4615,0.2571,0.3333,0.2692,89.9321,2152.4133,,0.2222,0.4444
656464,Kevin Ginkel,AZ,31,8,36,6.333,7,14,7,9,9.9474,1,6,2,0,2.3684,8.5263,1.4211,129,0.4806,0.2838,0.3881,0.2558,88.9352,2215.6016,,0.5172,0.5172
802408,Brycen Mautz,MEM,24,3,31,6.333,6.667,5,2,3,2.8421,7,6,0,1,1.8947,8.5263,9.9474,148,0.3986,0.3768,0.3483,0.2905,88.0257,2278.1443,,0.4706,0.3529
681982,Grant Anderson,MIL,28,6,28,6.333,6.667,3,2,3,2.8421,4,3,1,1,1.1053,4.2632,5.6842,94,0.5106,0.1795,0.2174,0.2766,87.2106,2211.5851,,0.45,0.35
641540,Dane Dunning,TAC,31,3,30,6.333,6.667,5,4,4,5.6842,5,4,0,0,1.5789,5.6842,7.1053,121,0.4298,0.2679,0.3333,0.2727,84.905,2115.6942,,0.2857,0.381
678738,Juan Sanchez,SF,25,7,25,6.333,6.333,2,0,0,0,5,8,0,0,1.1053,11.3684,7.1053,114,0.4649,0.3415,0.2131,0.307,89.9248,2115.8142,,0.5833,0.6667
695445,Chase Lee,TOR,27,6,22,6.333,6.333,2,0,0,0,2,4,0,0,0.6316,5.6842,2.8421,81,0.4691,0.1944,0.3023,0.284,86.3704,2509.642,,0.375,0.75
657612,Tim Hill,NYY,36,6,21,6.333,6.333,3,0,0,0,1,7,0,0,0.6316,9.9474,1.4211,89,0.5281,0.2273,0.3333,0.3258,83.4149,2130.7162,,0.3077,0.6923
694973,Paul Skenes,PIT,23,2,28,6.333,6.333,2,1,1,1.4211,7,9,0,0,1.4211,12.7895,9.9474,118,0.3814,0.32,0.2603,0.2458,92.6729,2252.7542,,0.3333,0.4167
621381,Matt Strahm,KC,34,7,28,6.333,6.333,8,2,2,2.8421,2,3,0,0,1.5789,4.2632,2.8421,99,0.6162,0.1,0.1842,0.2323,86.8899,2512.8673,,0.4783,0.4783
676508,Ben Casparius,LAD,27,6,27,6.333,6.333,1,2,2,2.8421,7,9,1,0,1.2632,12.7895,9.9474,110,0.3818,0.3158,0.2647,0.2909,91.3045,2639.4636,,0.5455,0.2727
