mlbam_id,player_name,team,age,games,PA,AB,H,1B,2B,3B,HR,R,RBI,SB,BB,SO,HBP,SF,SH,GIDP,AVG,OBP,SLG,OPS,K_pct,BB_pct,wOBA,xwOBA_on_BIP,HH_pct,GB_pct_on_BIP,EV_avg_on_BIP,LA_avg_on_BIP,bat_speed_avg,swing_length_avg
687248,"Ogans, Keshawn",ROM,24,4,5,4,1,1,0,0,0,1,1,0,0,3,1,0,0,0,0.25,0.4,0.25,0.65,60%,0%,,,0%,0%,69.7,25,,
800724,"Bitonti, Eric",WIL,20,4,4,4,1,1,0,0,0,0,1,0,0,3,0,0,0,0,0.25,0.25,0.25,0.5,75%,0%,,,100%,0%,104.4,7,,
801537,"Humphreys, Nathan",CLR,23,3,4,2,1,1,0,0,0,2,0,0,1,1,1,0,0,0,0.5,0.75,0.5,1.25,25%,25%,,,0%,100%,78.1,-65,,
813930,"Luciano, Ivan",VIS,19,3,4,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.25,0,0.25,0%,25%,,,33%,0%,93.2333,29.3333,,
806368,"Houghton, Maddux",WCH,27,4,4,4,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,25%,0%,,,0%,67%,86.85,-1,,
701337,"Petry, Ethan",FBG,21,3,4,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0%,0%,,,25%,50%,83.5,7.25,,
805126,"Szykowny, Charlie",EUG,25,1,4,3,3,2,0,0,1,2,1,0,1,0,0,0,0,0,1,1,2,3,0%,25%,,,67%,33%,99.3333,16.6667,,
829034,"Gonzalez, Josuar",D-GIB,18,2,4,4,2,2,0,0,0,1,0,0,0,1,0,0,0,0,0.5,0.5,0.5,1,25%,0%,,,33%,67%,85.1,2.3333,,
823851,"Jimenez, Hansel",SYD,19,3,4,4,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0.25,0.25,0.25,0.5,25%,0%,,,67%,33%,90.3,22.6667,,
700731,"Delgado, Keiner",GBO,22,3,4,4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,25%,0%,,,33%,67%,79.5,-19.3333,,
805346,"Ross, Ben",WCH,24,4,4,4,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,75%,0%,,,0%,0%,89.5,35,,
827719,"Munroe, Jake",RC,22,2,4,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.25,0,0.25,25%,25%,,,100%,0%,101.4,20.5,,
827636,"Youngblood, Trent",VIS,24,2,4,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,75%,0%,,,0%,100%,89.1,-13,,
811339,"Kross, Josh",PEO,23,2,4,3,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0.25,0,0.25,50%,0%,,,0%,100%,80,1,,
828318,"Lo Re, Jaiden",F-ORI,19,3,4,3,2,2,0,0,0,2,1,2,1,0,0,0,0,0,0.6667,0.75,0.6667,1.4167,0%,25%,,,0%,33%,87.8667,18.3333,,
681375,"Hogan, Matt",BIR,26,4,4,3,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0.25,0,0.25,50%,25%,,,0%,100%,63.2,-48,,
702283,"Toman, Tucker",VAN,22,3,4,4,1,0,1,0,0,1,1,0,0,2,0,0,0,1,0.25,0.25,0.5,0.75,50%,0%,,,0%,50%,81.05,5.5,,
828335,"Dumitru, Titus",GBO,22,3,4,3,2,2,0,0,0,1,0,1,1,0,0,0,0,0,0.6667,0.75,0.6667,1.4167,0%,25%,,,0%,67%,71.1667,19.3333,,
800285,"Tejeda, Enmanuel",TAM,21,2,4,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,50%,0%,,,50%,50%,86.2,23,,
800208,"Plaz, Axiel",GBO,20,3,4,4,2,2,0,0,0,0,1,0,0,2,0,0,0,0,0.5,0.5,0.5,1,50%,0%,,,0%,100%,87.55,5.5,,
829649,"Yeaman, Colin",DEL,21,3,4,3,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0.25,0,0.25,50%,0%,,,100%,100%,95.1,-3,,
678232,"Valdez, Jesus",RNO,28,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,25%,0%,,,33%,33%,90.9333,11,,
815829,"Mitchell, Ryan",F-CAR,19,3,4,2,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0.25,0,0.25,25%,25%,,,100%,50%,101.2,11,,
808119,"Mijares, Yaikel",HC,20,3,4,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.25,0,0.25,25%,25%,,,0%,50%,67.45,32.5,,
687625,"Murphy, Kai",SA,25,3,4,4,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0.25,0.25,0.25,0.5,0%,0%,,,25%,25%,91.925,10,,
691449,"Campos, Roberto",ERI,22,3,4,3,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0.25,0,0.25,25%,25%,,,0%,50%,90.95,26,,
800953,"Day, Brady",CLR,24,4,4,4,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,50%,0%,,,0%,100%,75.45,6.5,,
829670,"Smith, Brayden",DEL,22,4,4,4,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0.5,0.5,0.5,1,50%,0%,,,0%,50%,81.75,9.5,,
815927,"Ramos, Jose",D-ATH,19,3,4,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0.3333,0.5,0.3333,0.8333,0%,25%,,,33%,67%,84.4667,6.3333,,
813852,"Paige, Trey",SPR,25,4,4,4,1,0,0,0,1,1,2,0,0,3,0,0,0,0,0.25,0.25,1,1.25,75%,0%,,,100%,0%,108.8,20,,
699157,"Liendo, Ahbram",POR,22,3,4,3,1,0,1,0,0,0,2,0,1,0,0,0,0,0,0.3333,0.5,0.6667,1.1667,0%,25%,,,67%,33%,90.7,8.6667,,
809092,"Gray, Murf",F-PIR,22,4,4,4,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0.25,0.25,0.5,0.75,50%,0%,,,50%,0%,91.25,34.5,,
680713,"Hilson, P.J.",ALT,25,2,4,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,100%,0%,,,,,,,,
671956,"Myers, Noah",MTG,26,3,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,25%,0%,,,0%,67%,84.2667,6.3333,,
806053,"Curley, Dean",HC,21,3,4,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0%,0%,,,25%,50%,86.875,13.25,,
694318,"St. Laurent, Austin",IE,23,4,4,4,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0.5,0.5,0.75,1.25,0%,0%,,,50%,75%,91.275,-17,,
806967,"Guerrero, Brailer",CHS,19,2,4,3,2,1,1,0,0,3,1,0,1,0,0,0,0,0,0.6667,0.75,1,1.75,0%,25%,,,67%,33%,95,6,,
813833,"Conn, Cole",MID,24,1,4,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,50%,0%,,,0%,50%,85.8,-3,,
681355,"Cossetti, Andrew",MIN,26,3,4,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,75%,0%,,,0%,0%,70.3,60,,
699031,"Encarnación, Anyelo",PEO,22,4,4,3,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0.3333,0.5,0.3333,0.8333,50%,25%,,,100%,100%,109,5,,
665998,"Munguia, Ismael",NH,27,2,4,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0.25,0.25,0.25,0.5,25%,0%,,,67%,100%,80.0333,-21.6667,,
809331,"Sanchez, Brian",BRD,21,3,4,3,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0.25,0,0.25,50%,25%,,,100%,0%,101,25,,
692046,"Sanchez, Axel",EVE,23,2,4,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.5,0,0.5,0%,25%,,,0%,0%,87.45,59,,
800266,"Peña, Yordalin",PMB,21,4,4,3,1,1,0,0,0,0,0,0,0,2,0,1,0,0,0.3333,0.25,0.3333,0.5833,50%,0%,,,50%,50%,96.9,-1.5,,
694399,"Nunez, Elijah",WIL,24,3,4,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,50%,0%,,,0%,0%,90.4,39,,
815874,"Roselli, Nick",BRK,22,3,4,3,1,0,1,0,0,0,3,0,1,1,0,0,0,0,0.3333,0.5,0.6667,1.1667,25%,25%,,,50%,50%,98.05,9,,
820986,"Alvarez, Hayden",RC,18,3,4,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.25,0,0.25,25%,25%,,,0%,50%,76.25,7.5,,
702270,"Moore, Malcolm",HCS,22,4,4,2,1,1,0,0,0,0,1,0,2,0,0,0,0,0,0.5,0.75,0.5,1.25,0%,50%,,,50%,0%,94.3,28.5,,
804466,"Garate, Carter",A-RAN,22,4,4,3,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0.3333,0.5,0.3333,0.8333,25%,25%,,,50%,50%,90.05,-5.5,,
806965,"Caba, Starlyn",JUP,20,3,4,3,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0.3333,0.25,0.3333,0.5833,0%,0%,,,0%,0%,85.7,31.5,,
702550,"Pollard, Chandler",HCS,21,4,4,4,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0.25,0.25,1,1.25,25%,0%,,,67%,0%,94.1667,35,,
822177,"Cerice, Jose",COL,20,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,25%,0%,,,33%,67%,94.7333,-11,,
823795,"Rodriguez, Nick",RC,23,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0%,,,25%,100%,85.325,-29.25,,
807643,"Alcantara, Alfredo",DBT,20,3,4,3,2,0,1,0,1,2,1,0,1,0,0,0,0,0,0.6667,0.75,2,2.75,0%,25%,,,67%,33%,96.4667,7.3333,,
681286,"Schwartz, JT",BNG,26,4,4,3,1,0,0,0,1,1,3,0,1,0,0,0,0,0,0.3333,0.5,1.3333,1.8333,0%,25%,,,33%,33%,96.65,11,,
824028,"Miller, Gage",PNS,22,4,4,2,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0.5,0.75,0.5,1.25,25%,25%,,,0%,0%,77.2,16,,
806988,"Francisca, Welbyn",HC,19,3,4,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.25,0,0.25,25%,25%,,,0%,100%,76.8,-19.5,,
682276,"Cordova, Jose",HFD,26,4,4,3,2,1,0,0,1,1,1,0,1,1,0,0,0,0,0.6667,0.75,1.6667,2.4167,25%,25%,,,50%,0%,94.4,20,,
665482,"Celestino, Gilberto",RR,27,1,4,0,0,0,0,0,0,,,,4,0,0,0,0,0,,1,,,0%,100%,,,,,,,,
669386,"Hauver, Trevor",TEX,27,3,4,4,3,0,2,0,1,2,4,0,0,0,0,0,0,0,0.75,0.75,2,2.75,0%,0%,,,75%,25%,94.2,23.5,,
695078,"Walters, Jean",AMA,24,4,4,4,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0.5,0.5,1,1.5,0%,0%,,,25%,50%,78.85,-7.75,,
815152,"Hardy, Theo",FRI,24,2,4,2,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0.5,0,0.5,25%,50%,,,0%,100%,90.3,-33,,
702607,"Jordan, Dakota",SJ,22,3,4,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,50%,0%,,,100%,50%,102.8,2.5,,
694939,"Brown, Marcus",WIL,24,3,4,3,1,1,0,0,0,1,0,2,1,1,0,0,0,0,0.3333,0.5,0.3333,0.8333,25%,25%,,,0%,50%,79.55,36.5,,
673548,"Suzuki, Seiya",CHC,31,2,4,4,2,1,0,0,1,1,1,0,0,1,0,0,0,0,0.5,0.5,1.25,1.75,25%,0%,,,67%,33%,89.9333,13.3333,,
703159,"Juan, Simon",SLU,20,3,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,25%,0%,,,0%,33%,85.6667,35,,
827759,"Bucciero, Daniel",A-ATH,21,2,4,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.25,0,0.25,0%,25%,,,100%,67%,101.9667,-1.6667,,
701800,"Linarez, Carlos",STL,24,4,4,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0.5,0,0.5,25%,25%,,,100%,0%,97.5,43,,
804241,"Levenson, Zach",SPR,23,3,4,4,1,1,0,0,0,0,1,0,0,3,0,0,0,0,0.25,0.25,0.25,0.5,75%,0%,,,0%,0%,78.1,17,,
680868,"Winkel, Patrick",MIN,26,4,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.5,0%,0%,,,0%,25%,76.6,15.6667,,
691558,"Fernandez, Yeiner",TUL,23,4,4,4,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0.25,0.25,0.25,0.5,50%,0%,,,50%,100%,82.05,-42,,
827264,"Picollo, Ryan",IE,23,2,4,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,75%,0%,,,100%,0%,95.6,22,,
800305,"Baez, Jesus",PEO,21,3,4,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,50%,0%,,,0%,0%,84.1,57,,
692222,"Izarra, Jose",TUL,24,3,4,4,1,1,0,0,0,1,0,0,0,2,0,0,0,0,0.25,0.25,0.25,0.5,50%,0%,,,50%,0%,97.2,31.5,,
815608,"Sanford, Wyatt",BRD,20,4,4,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,75%,0%,,,100%,0%,96.4,31,,
821273,"Florentino, Edward",BRD,19,2,3,2,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0.3333,0,0.3333,67%,33%,,,,,,,,
694193,"Acosta, Victor",DAY,21,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0%,,,33%,67%,83.3667,15,,
827388,"Rataczak, Eric",SYD,25,2,3,3,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.3333,0.3333,0.3333,0.6667,0%,0%,,,67%,0%,89.5667,23,,
692390,"Cordoba, Jose",PEO,23,3,3,3,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0.3333,0.3333,0.3333,0.6667,0%,0%,,,67%,100%,96.4333,-13.3333,,
808067,"De Oleo, Branny",F-MET,20,2,3,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,67%,0%,,,0%,0%,93,35,,
815755,"Bruggeman, Kevin",RC,24,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0%,,,33%,33%,90.3,21.3333,,
694206,"Guilarte, Daniel",WIS,22,3,3,2,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0.5,0.6667,1,1.6667,33%,33%,,,100%,0%,103.7,19,,
823073,"Sailors, Nolan",QC,22,3,3,2,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0.5,0.6667,1.5,2.1667,33%,33%,,,100%,0%,106.8,17,,
688871,"Hinderleider, Jacob",FRE,24,2,3,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,33%,0%,,,0%,0%,86.75,56,,
815896,"Morales, Emil",ONT,19,2,3,2,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0.5,0.6667,0.5,1.1667,33%,33%,,,0%,0%,93,12,,
825924,"Strong, Jackson",WM,22,3,3,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,67%,0%,,,0%,0%,79.8,50,,
689878,"Burgess, Colin",AUG,25,3,3,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0.3333,0.3333,0.3333,0.6667,33%,0%,,,50%,50%,91.3,-4.5,,
686958,"Torres, Jose",ABQ,26,2,3,3,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.3333,0.3333,0.3333,0.6667,0%,0%,,,0%,67%,70.4,10.3333,,
691588,"Lewis Jr., Ian",BEL,23,3,3,3,1,0,1,0,0,1,2,0,0,0,0,0,0,0,0.3333,0.3333,0.6667,1,0%,0%,,,33%,33%,93.4333,13.6667,,
691252,"Diaz, Jhon",BG,23,2,3,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,67%,0%,,,0%,100%,56.4,-21,,
815151,"McCroskey, Mac",RCT,26,2,3,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0.6667,0,0.6667,0%,33%,,,0%,100%,87.5,7,,
815902,"Ricardo, Yandel",COL,19,2,3,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0.3333,0.3333,0.3333,0.6667,33%,0%,,,50%,50%,92.3,0.5,,
701327,"Green, Elijah",FBG,22,2,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,33%,0%,,,0%,0%,92.7,43.5,,
668876,"Humphreys, Zach",SL,28,2,3,3,2,1,0,0,1,1,3,0,0,1,0,0,0,0,0.6667,0.6667,1.6667,2.3333,33%,0%,,,50%,50%,92.25,8,,
816113,"Willits, Eli",FBG,18,2,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.3333,0,0.3333,0%,33%,,,0%,50%,92.15,21.5,,
685716,"Quiroz, Nelson",LAD,24,2,3,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,67%,0%,,,0%,100%,93.3,-16,,
808273,"Martinez, Alfonzo",F-RAY,20,1,3,3,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0.3333,0.3333,1.3333,1.6667,33%,0%,,,50%,50%,74.15,-11.5,,
702265,"Kling, Paxton",HCS,22,1,3,3,2,2,0,0,0,1,0,0,0,1,0,0,0,0,0.6667,0.6667,0.6667,1.3333,33%,0%,,,100%,0%,104,9,,
692110,"Jackson, Core",HV,22,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0%,,,33%,33%,85.9333,42.6667,,
686912,"Romero Jr., Maxwell",HBG,24,1,3,3,1,0,0,0,1,1,3,0,0,2,0,0,0,0,0.3333,0.3333,1.3333,1.6667,67%,0%,,,100%,0%,103.4,32,,
800185,"Santana, Ruben",HIL,21,3,3,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.6667,0,0.6667,0%,33%,,,0%,100%,92.5,-5,,
814455,"Mitchell, Nick",LC,22,2,3,3,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0.6667,0.6667,1,1.6667,0%,0%,,,33%,67%,86.5333,17.3333,,
700083,"Bay, John",BRK,24,3,3,2,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0.5,0.6667,0.5,1.1667,33%,0%,,,100%,100%,101.8,-2,,
701342,"Maduro, Kendrey",A-ANG,21,2,3,2,1,1,0,0,0,2,2,0,0,1,1,0,0,0,0.5,0.6667,0.5,1.1667,33%,0%,,,0%,0%,89.4,31,,
702629,"Harrelson, Gage",A-ANG,21,2,3,2,2,2,0,0,0,0,2,0,1,0,0,0,0,0,1,1,1,2,0%,33%,,,0%,50%,72.65,11,,
809372,"Figueroa, Victor",FRE,22,2,3,2,1,1,0,0,0,1,2,0,1,0,0,0,0,0,0.5,0.6667,0.5,1.1667,0%,33%,,,0%,50%,87.65,17,,
702262,"Jones, Jared",GBO,22,3,3,2,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0.5,0.6667,0.5,1.1667,33%,33%,,,0%,0%,76.9,14,,
702504,"Turley, Gavin",STK,22,3,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.3333,0,0.3333,0%,33%,,,50%,50%,92.5,6.5,,
829035,"Salas, Andrew",JUP,18,2,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,33%,0%,,,0%,50%,83.05,19,,
699213,"Figuereo, Gleider",HCS,21,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0%,,,33%,67%,71.7667,18.6667,,
829037,"Alvarez, Kevin",D-ASB,18,1,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,33%,0%,,,50%,50%,85.75,-1,,
702593,"LaViolette, Jace",A-GUA,22,2,3,3,1,0,0,0,1,1,1,0,0,2,0,0,0,0,0.3333,0.3333,1.3333,1.6667,67%,0%,,,100%,0%,106.9,25,,
699127,"Castillo, Luis",WIS,22,3,3,3,1,1,0,0,0,0,1,0,0,2,0,0,0,0,0.3333,0.3333,0.3333,0.6667,67%,0%,,,100%,0%,104.7,-4,,
686982,"McKenzie, Jared",WIL,24,2,3,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,67%,0%,,,0%,0%,61.8,52,,
702869,"Aular, Jose",BNG,22,1,3,2,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0.5,0.6667,0.5,1.1667,33%,33%,,,0%,100%,89.7,-2,,
808024,"Virahonda, Carlos",VIS,20,3,3,3,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.3333,0.3333,0.3333,0.6667,0%,0%,,,33%,33%,85.3,8.6667,,
828395,"Schiavone, Jason",ASH,22,3,3,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.3333,0,0.3333,33%,33%,,,0%,100%,93.6,-4,,
806120,"Henley, Kyle",DBT,21,3,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,33%,0%,,,0%,100%,84.9,-16,,
693822,"Stehly, Murphy",HBG,27,2,3,3,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0.3333,0.3333,0.3333,0.6667,33%,0%,,,50%,0%,80.9,34.5,,
814413,"Petrutz, Ian",PEO,23,3,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,33%,0%,,,50%,100%,94.25,-1,,
812158,"Tejeda, Dashyll",F-NAT,19,1,3,0,0,0,0,0,0,,,,3,0,0,0,0,0,,1,,,0%,100%,,,,,,,,
811716,"Vidourek, Landyn",ONT,22,2,3,3,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0.3333,0.3333,0.3333,0.6667,33%,0%,,,0%,50%,84.05,39.5,,
829059,"De Los Santos, Johan",D-PIG,17,2,3,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0.3333,0.3333,0.3333,0.6667,33%,0%,,,50%,100%,85.1,-14.5,,
678093,"McDowell, Micah",BEL,25,3,3,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.3333,0,0.3333,33%,33%,,,0%,100%,92.7,-3,,
830239,"Walton, Aaron",HC,21,3,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,33%,0%,,,0%,50%,75.7,7.5,,
701660,"Alfonso, Edgar",A-ANG,21,2,3,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.3333,0,0.3333,33%,33%,,,0%,100%,64.5,-11,,
805931,"Hobson, Caleb",SPO,24,2,3,3,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,67%,0%,,,0%,100%,73.1,10,,
815983,"James, Coy",F-NAT,19,2,3,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,100%,0%,,,,,,,,
805870,"Um, Hyungchan",COL,21,2,3,3,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0.3333,0.3333,0.3333,0.6667,67%,0%,,,0%,100%,,,,
829053,"Tornes, Diego",D-BRV,17,2,3,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.3333,0,0.3333,33%,33%,,,100%,100%,103.6,-15,,
800206,"Nin, Yerald",VIS,20,2,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.3333,0.3333,0.3333,0.6667,0%,0%,,,0%,100%,82.2667,-17.3333,,
698927,"Duran, Edward",TOR,21,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0%,,,33%,33%,85.9,10.3333,,
670148,"Mondou, Nate",ELP,30,3,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.3333,0.3333,0.3333,0.6667,0%,0%,,,67%,67%,85.8333,-2,,
687260,"Kalmer, Brian",SB,25,3,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,33%,0%,,,50%,50%,101.15,25.5,,
805207,"Bodine, Caden",CHS,22,2,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.3333,0.3333,0.3333,0.6667,0%,0%,,,67%,67%,97.0667,9.6667,,
821238,"Quintero, Marlon",LAA,19,2,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,33%,0%,,,50%,100%,92.45,-5.5,,
815654,"Lovich, Eli",MB,20,2,3,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,33%,0%,,,0%,100%,73.1,-5,,
801881,"Jenkins-Cowart, Jacob",BEL,23,3,3,3,1,0,0,0,1,1,3,0,0,0,0,0,0,0,0.3333,0.3333,1.3333,1.6667,0%,0%,,,33%,67%,83.7,4,,
821139,"De La Cruz, Luis",A-GUA,19,2,3,3,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0.3333,0.3333,0.6667,1,33%,0%,,,100%,50%,101.9,10.5,,
808159,"Martinez, Jonathan",A-GUA,19,2,3,2,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0.3333,0,0.3333,33%,33%,,,100%,100%,103.5,-9,,
676038,"Messinger, Skyler",SPO,27,2,3,3,1,0,1,0,0,1,1,0,0,2,0,0,0,0,0.3333,0.3333,0.6667,1,67%,0%,,,100%,0%,99.6,20,,
690985,"Halter, Colby",LV,24,2,3,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0.3333,0.3333,0.3333,0.6667,33%,0%,,,0%,50%,81,-12,,
813400,"Winnay, Jack",SAL,22,2,3,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,67%,0%,,,0%,0%,82.3,66,,
694194,"Bleis, Miguel",POR,22,2,3,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,67%,0%,,,100%,0%,101.8,14,,
815121,"Lumpuy, Alexey",MB,22,3,3,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,67%,0%,,,0%,100%,64.3,-49,,
800434,"Alpuria, Jose",VIS,21,3,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,33%,0%,,,50%,50%,95.6,0,,
808265,"Arias, Franklin",POR,20,1,3,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,67%,0%,,,0%,0%,94.5,55,,
823817,"McCutcheon, Jake",JUP,22,3,3,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,67%,0%,,,0%,100%,85.3,-5,,
701540,"Freethy, J.R.",NH,23,2,3,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,67%,0%,,,0%,100%,62.8,-62,,
800959,"Goodwin, Nick",VAN,24,3,3,3,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0.3333,0.3333,0.6667,1,33%,0%,,,100%,50%,99.7,-6,,
834962,"DePino, Anthony",KAN,23,2,3,2,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0.5,0.6667,0.5,1.1667,0%,33%,,,100%,100%,109.05,-8,,
800384,"Aybar, Nicandro",PER,21,2,3,3,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0.3333,0.3333,0.3333,0.6667,33%,0%,,,0%,50%,86.45,-16,,
699293,"Cuevas, Yohairo",BRK,22,3,3,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,100%,0%,,,,,,,,
